rcod_hogar,rcod_person,r6,rmujer,redad,rinformal,rDpto,rocu,reduca,ryear,rneduca
01773406911,0177340691101,0.0,0,56,0,Lambayeque,3,3,2021,11.0
01773406911,0177340691102,308.6666666666667,1,54,1,Lambayeque,1,3,2021,11.0
01773406911,0177340691103,970.6666666666666,1,25,1,Lambayeque,1,3,2021,11.0
01773406911,0177340691104,0.0,0,19,1,Lambayeque,1,3,2021,11.0
01773409811,0177340981101,1582.75,0,62,1,Lambayeque,1,3,2021,9.0
01773409811,0177340981102,0.0,1,42,0,Lambayeque,3,3,2021,11.0
01773409811,0177340981103,0.0,0,43,0,Lambayeque,3,2,2021,0.0
01773409811,0177340981104,1110.771728515625,0,21,1,Lambayeque,1,5,2021,15.0
01773409811,0177340981105,0.0,0,18,0,Lambayeque,3,3,2021,11.0
01773409811,0177340981106,0.0,1,36,0,Lambayeque,3,4,2021,14.0
01773409811,0177340981107,767.3333333333334,0,36,1,Lambayeque,1,3,2021,11.0
01773409811,0177340981108,0.0,1,14,0,Lambayeque,3,3,2021,8.0
01773600511,0177360051101,0.0,0,54,0,Lambayeque,3,3,2021,11.0
01773600511,0177360051102,1526.0,1,61,1,Lambayeque,1,3,2021,11.0
01773600511,0177360051103,0.0,0,25,1,Lambayeque,1,3,2021,11.0
01773600511,0177360051104,0.0,1,28,0,Lambayeque,3,3,2021,8.0
01773601711,0177360171101,808.77490234375,0,60,1,Lambayeque,1,3,2021,8.0
01773601711,0177360171102,312.92185465494794,1,53,1,Lambayeque,1,4,2021,12.0
01773601711,0177360171103,449.3193766276042,0,21,1,Lambayeque,1,3,2021,11.0
01773601711,0177360171105,156.46092732747397,1,28,1,Lambayeque,1,3,2021,9.0
01773604311,0177360431101,1123.2984212239583,0,59,1,Lambayeque,1,3,2021,11.0
01773604311,0177360431102,0.0,1,34,0,Lambayeque,3,3,2021,11.0
01773604311,0177360431103,0.0,1,14,0,Lambayeque,2,3,2021,8.0
01773605511,0177360551101,1078.366455078125,0,26,1,Lambayeque,1,4,2021,14.0
01773605511,0177360551102,449.3193766276042,1,27,1,Lambayeque,1,4,2021,12.0
01773607011,0177360701101,0.0,1,34,0,Lambayeque,3,4,2021,14.0
01773608312,0177360831201,2206.9708658854165,0,22,1,Lambayeque,1,3,2021,11.0
01773608312,0177360831202,445.4166666666667,1,21,1,Lambayeque,1,5,2021,13.0
01773608322,0177360832201,898.6387532552084,1,28,1,Lambayeque,1,5,2021,13.0
01773608322,0177360832202,1361.6421712239583,0,28,0,Lambayeque,1,4,2021,13.0
01773701111,0177370111101,755.0,0,63,1,Lambayeque,1,3,2021,11.0
01773701111,0177370111102,0.0,1,55,0,Lambayeque,3,2,2021,0.0
01773701111,0177370111103,81.83333333333333,1,18,1,Lambayeque,1,3,2021,11.0
01773701111,0177370111104,0.0,1,23,1,Lambayeque,1,3,2021,11.0
01773701111,0177370111105,1874.93798828125,0,24,0,Lambayeque,1,3,2021,7.0
01773702611,0177370261101,4028.1364949544272,0,70,1,Lambayeque,1,2,2021,1.0
01773702611,0177370261102,0.0,1,65,0,Lambayeque,3,2,2021,2.0
01773702611,0177370261103,163.379150390625,1,28,1,Lambayeque,1,4,2021,12.0
01773705211,0177370521101,1598.6368815104167,1,38,0,Lambayeque,1,2,2021,0.0
01773705211,0177370521102,30.666666666666668,0,16,1,Lambayeque,1,3,2021,7.0
01773707011,0177370701101,207.75,0,61,1,Lambayeque,1,3,2021,9.0
01773708511,0177370851101,4311.190104166667,0,60,0,Lambayeque,1,3,2021,11.0
01773708511,0177370851102,0.0,1,57,0,Lambayeque,3,3,2021,11.0
01773708511,0177370851103,517.5181070963541,0,35,1,Lambayeque,1,3,2021,11.0
01773708511,0177370851104,30.666666666666668,0,15,1,Lambayeque,1,3,2021,9.0
01773710011,0177371001101,1574.135233561198,0,53,0,Lambayeque,1,3,2021,8.0
01773710011,0177371001102,602.5833333333334,1,54,1,Lambayeque,1,2,2021,0.0
01773801011,0177380101101,0.0,1,76,0,Lambayeque,3,2,2021,5.0
01773801011,0177380101102,0.0,1,68,0,Lambayeque,3,3,2021,11.0
01773801011,0177380101103,617.4166666666666,1,28,1,Lambayeque,1,4,2021,14.0
01773802711,0177380271101,2990.0833333333335,0,42,0,Lambayeque,1,5,2021,17.0
01773802711,0177380271102,1107.077392578125,1,43,1,Lambayeque,1,4,2021,14.0
01773806111,0177380611101,1644.5164388020833,1,63,0,Lambayeque,1,3,2021,11.0
01773806111,0177380611102,186.8089599609375,0,72,1,Lambayeque,1,2,2021,2.0
01773806111,0177380611103,0.0,1,21,0,Lambayeque,3,5,2021,13.0
01773806111,0177380611104,0.0,1,38,0,Lambayeque,3,3,2021,11.0
01773806111,0177380611105,0.0,1,14,0,Lambayeque,3,3,2021,8.0
01773807811,0177380781101,3640.615234375,0,33,0,Lambayeque,1,5,2021,16.0
01773807811,0177380781102,658.5833333333334,1,32,1,Lambayeque,1,5,2021,16.0
01773809411,0177380941101,0.0,0,43,0,Lambayeque,2,5,2021,16.0
01773809411,0177380941102,0.0,1,46,0,Lambayeque,3,3,2021,11.0
01773809411,0177380941103,0.0,0,16,0,Lambayeque,3,3,2021,10.0
01773809411,0177380941104,0.0,1,14,0,Lambayeque,3,3,2021,8.0
01773811111,0177381111101,692.4166666666666,0,34,1,Lambayeque,1,3,2021,11.0
01773811111,0177381111102,1970.3356119791667,1,34,1,Lambayeque,1,4,2021,14.0
01773900911,0177390091101,0.0,1,78,0,Lambayeque,3,1,2021,
01773900911,0177390091102,0.0,0,43,0,Lambayeque,3,2,2021,0.0
01773903111,0177390311101,1731.581075032552,0,45,0,Lambayeque,1,4,2021,14.0
01773903111,0177390311102,0.0,1,44,0,Lambayeque,3,3,2021,11.0
01773903111,0177390311103,0.0,0,16,0,Lambayeque,3,3,2021,10.0
01773907611,0177390761101,0.0,0,84,0,Lambayeque,3,2,2021,5.0
01773907611,0177390761102,0.0,1,75,0,Lambayeque,3,2,2021,5.0
01773907611,0177390761103,524.5150146484375,1,52,1,Lambayeque,1,4,2021,14.0
01773909811,0177390981101,0.0,1,32,0,Lambayeque,3,3,2021,11.0
01773912111,0177391211101,0.0,1,65,0,Lambayeque,3,2,2021,3.0
01773914311,0177391431101,419.5614420572917,1,67,1,Lambayeque,1,1,2021,
01773914311,0177391431102,1398.94189453125,1,46,1,Lambayeque,1,3,2021,11.0
01773914311,0177391431104,539.0804036458334,0,17,1,Lambayeque,1,1,2021,
01773914311,0177391431105,0.0,1,15,0,Lambayeque,2,3,2021,9.0
01773914311,0177391431108,1670.9959309895833,0,38,1,Lambayeque,1,3,2021,8.0
01774000412,0177400041201,591.4166666666666,1,45,1,Lambayeque,1,3,2021,11.0
01774000422,0177400042201,367.6666666666667,1,47,1,Lambayeque,1,2,2021,0.0
01774000422,0177400042202,0.0,1,16,0,Lambayeque,3,3,2021,10.0
01774002011,0177400201101,0.0,0,40,1,Lambayeque,1,3,2021,11.0
01774002011,0177400201102,1458.8333333333333,1,42,0,Lambayeque,1,4,2021,12.0
01774002011,0177400201103,0.0,1,16,1,Lambayeque,1,3,2021,10.0
01774003611,0177400361101,1522.8333333333333,0,55,0,Lambayeque,1,4,2021,12.0
01774003611,0177400361102,0.0,1,53,1,Lambayeque,1,3,2021,11.0
01774003611,0177400361103,299.0966491699219,1,21,1,Lambayeque,1,5,2021,13.0
01774003611,0177400361104,997.1012369791666,1,29,1,Lambayeque,1,5,2021,16.0
01774003611,0177400361105,704.75,0,28,1,Lambayeque,1,4,2021,14.0
01774005111,0177400511101,0.0,0,79,0,Lambayeque,3,3,2021,11.0
01774005111,0177400511102,0.0,1,54,0,Lambayeque,3,3,2021,10.0
01774006711,0177400671101,0.0,0,72,0,Lambayeque,3,4,2021,13.0
01774006711,0177400671102,0.0,1,65,0,Lambayeque,3,5,2021,12.0
01774008311,0177400831101,241.5,1,41,1,Lambayeque,1,3,2021,11.0
01774008311,0177400831102,0.0,1,65,0,Lambayeque,3,3,2021,7.0
01774100811,0177410081101,0.0,1,92,0,Lambayeque,3,1,2021,
01774100811,0177410081102,1507.4166666666667,1,54,1,Lambayeque,1,1,2021,
01774101911,0177410191101,1487.1375325520833,0,47,1,Lambayeque,1,2,2021,0.0
01774101911,0177410191102,0.0,1,42,0,Lambayeque,3,2,2021,0.0
01774104211,0177410421101,676.0833333333334,0,63,0,Lambayeque,1,4,2021,14.0
01774104211,0177410421102,118.75,1,60,1,Lambayeque,1,4,2021,14.0
01774104211,0177410421103,1510.34521484375,1,25,1,Lambayeque,1,5,2021,16.0
01774105311,0177410531101,1496.582010904948,0,50,0,Lambayeque,1,1,2021,
01774105311,0177410531102,252.0,0,15,1,Lambayeque,1,3,2021,7.0
01774105311,0177410531103,1922.9689127604167,0,23,0,Lambayeque,1,3,2021,11.0
01774105311,0177410531104,0.0,1,21,0,Lambayeque,3,4,2021,14.0
01774106411,0177410641101,382.3851318359375,0,49,1,Lambayeque,1,3,2021,11.0
01774106411,0177410641102,0.0,1,49,0,Lambayeque,3,3,2021,11.0
01774106411,0177410641103,2460.2975260416665,0,22,1,Lambayeque,1,4,2021,14.0
01774106411,0177410641104,0.0,0,19,0,Lambayeque,3,4,2021,13.0
01774107511,0177410751101,0.0,1,69,0,Lambayeque,3,2,2021,0.0
01774107511,0177410751102,1493.05029296875,0,52,0,Lambayeque,1,5,2021,16.0
01774107511,0177410751103,0.0,0,14,0,Lambayeque,3,3,2021,8.0
01774200311,0177420031101,1735.992919921875,1,39,0,Lambayeque,1,3,2021,11.0
01774200311,0177420031102,1677.54638671875,0,49,0,Lambayeque,1,3,2021,11.0
01774200311,0177420031103,0.0,0,17,1,Lambayeque,1,3,2021,11.0
01774202111,0177420211101,0.0,0,78,0,Lambayeque,3,2,2021,0.0
01774202111,0177420211102,0.0,1,68,0,Lambayeque,3,1,2021,
01774204811,0177420481101,931.5157877604166,0,39,0,Lambayeque,1,3,2021,10.0
01774204811,0177420481102,800.42919921875,1,41,1,Lambayeque,1,3,2021,9.0
01774204811,0177420481103,1226.2881673177083,1,20,0,Lambayeque,1,3,2021,11.0
01774205711,0177420571101,989.2876383463541,0,56,1,Lambayeque,1,5,2021,16.0
01774207011,0177420701101,1064.17919921875,0,70,1,Lambayeque,1,2,2021,5.0
01774207011,0177420701102,0.0,1,73,0,Lambayeque,3,1,2021,
01774207011,0177420701103,0.0,1,33,0,Lambayeque,3,1,2021,
01774208111,0177420811101,3493.8238932291665,0,59,0,Lambayeque,1,3,2021,11.0
01774208111,0177420811102,909.9930826822916,1,54,1,Lambayeque,1,2,2021,5.0
01774208111,0177420811103,0.0,1,22,0,Lambayeque,3,5,2021,14.0
01774300911,0177430091101,843.75,0,40,1,Lambayeque,1,3,2021,11.0
01774300911,0177430091102,0.0,1,15,0,Lambayeque,3,3,2021,10.0
01774302311,0177430231101,686.4166666666666,0,52,1,Lambayeque,1,3,2021,8.0
01774302311,0177430231102,0.0,1,47,0,Lambayeque,3,2,2021,0.0
01774302311,0177430231103,1551.3678385416667,0,19,1,Lambayeque,1,3,2021,10.0
01774302311,0177430231104,0.0,0,14,0,Lambayeque,3,3,2021,8.0
01774303711,0177430371101,820.5167643229166,0,53,1,Lambayeque,1,2,2021,0.0
01774303711,0177430371102,0.0,1,53,0,Lambayeque,3,2,2021,0.0
01774303711,0177430371103,640.0833333333334,1,26,1,Lambayeque,1,3,2021,9.0
01774305111,0177430511101,434.0,0,31,1,Lambayeque,1,5,2021,16.0
01774307911,0177430791101,1782.0432942708333,0,35,1,Lambayeque,1,3,2021,11.0
01774307911,0177430791102,0.0,1,29,0,Lambayeque,3,3,2021,11.0
01774309311,0177430931101,1816.0763346354167,0,37,1,Lambayeque,1,2,2021,0.0
01774309311,0177430931102,0.0,1,30,0,Lambayeque,3,2,2021,0.0
01774401111,0177440111101,540.3634440104166,0,32,1,Lambayeque,1,3,2021,11.0
01774401111,0177440111102,405.2304280598958,1,32,1,Lambayeque,1,3,2021,11.0
01774402211,0177440221101,981.6666666666666,0,54,1,Lambayeque,1,3,2021,11.0
01774402211,0177440221102,858.5833333333334,1,46,1,Lambayeque,1,3,2021,9.0
01774402211,0177440221103,153.26119995117188,0,22,1,Lambayeque,1,3,2021,11.0
01774402211,0177440221104,0.0,1,18,0,Lambayeque,3,3,2021,11.0
01774402211,0177440221105,0.0,1,16,0,Lambayeque,3,3,2021,10.0
01774404411,0177440441101,399.0,0,62,1,Lambayeque,1,2,2021,5.0
01774404411,0177440441102,0.0,1,59,0,Lambayeque,3,2,2021,5.0
01774404411,0177440441103,810.545166015625,0,26,1,Lambayeque,1,4,2021,14.0
01774404411,0177440441104,0.0,1,15,0,Lambayeque,3,3,2021,9.0
01774405511,0177440551101,114.0,1,46,1,Lambayeque,1,4,2021,14.0
01774406611,0177440661101,0.0,1,48,0,Lambayeque,3,2,2021,0.0
01774406611,0177440661102,0.0,0,14,0,Lambayeque,3,2,2021,0.0
01774407711,0177440771101,900.57763671875,0,40,1,Lambayeque,1,2,2021,0.0
01774407711,0177440771102,211.33333333333334,1,45,1,Lambayeque,1,2,2021,0.0
01774407711,0177440771103,0.0,0,17,0,Lambayeque,3,3,2021,11.0
01774407711,0177440771104,0.0,1,15,0,Lambayeque,3,3,2021,8.0
01774500411,0177450041101,1012.44384765625,1,28,1,Lambayeque,1,4,2021,14.0
01774501712,0177450171201,647.5931396484375,0,56,1,Lambayeque,1,2,2021,5.0
01774501712,0177450171202,85.08333333333333,1,56,1,Lambayeque,1,2,2021,1.0
01774501712,0177450171203,897.374267578125,1,28,1,Lambayeque,1,5,2021,16.0
01774501712,0177450171204,0.0,0,14,0,Lambayeque,3,3,2021,8.0
01774501722,0177450172201,647.5931396484375,0,24,1,Lambayeque,1,3,2021,11.0
01774501722,0177450172202,0.0,1,19,0,Lambayeque,3,2,2021,0.0
01774503011,0177450301101,3129.9641927083335,0,37,0,Lambayeque,1,5,2021,17.0
01774503011,0177450301102,241.6944376627604,1,38,1,Lambayeque,1,2,2021,0.0
01774507011,0177450701101,4355.19384765625,0,40,0,Lambayeque,1,4,2021,14.0
01774507011,0177450701102,0.0,1,38,0,Lambayeque,3,4,2021,14.0
01774508311,0177450831101,0.0,0,87,0,Lambayeque,3,2,2021,1.0
01774508311,0177450831102,235.16666666666666,1,74,1,Lambayeque,1,2,2021,1.0
01774509611,0177450961101,6105.333333333333,0,45,1,Lambayeque,1,3,2021,11.0
01774509611,0177450961102,0.0,1,41,1,Lambayeque,1,3,2021,11.0
01774509611,0177450961103,307.5,1,24,0,Lambayeque,1,5,2021,16.0
01774509611,0177450961104,0.0,0,20,1,Lambayeque,1,3,2021,11.0
01774509611,0177450961105,0.0,0,20,0,Lambayeque,3,5,2021,12.0
01774509611,0177450961106,0.0,0,15,1,Lambayeque,1,3,2021,9.0
01774509611,0177450961109,0.0,1,95,0,Lambayeque,3,1,2021,
01774601511,0177460151101,2252.8942057291665,0,53,0,Lambayeque,1,5,2021,12.0
01774602911,0177460291101,0.0,0,70,0,Lambayeque,3,5,2021,16.0
01774602911,0177460291102,0.0,1,68,0,Lambayeque,3,4,2021,16.0
01774606111,0177460611101,798.75,0,49,0,Lambayeque,1,4,2021,14.0
01774609211,0177460921101,0.0,1,81,0,Lambayeque,3,4,2021,16.0
01774612311,0177461231101,507.049072265625,1,57,1,Lambayeque,1,3,2021,8.0
01774612311,0177461231102,215.8924763997396,1,32,1,Lambayeque,1,3,2021,7.0
01774612311,0177461231103,0.0,1,30,0,Lambayeque,3,3,2021,9.0
01774613811,0177461381101,0.0,1,78,0,Lambayeque,3,3,2021,9.0
01774613811,0177461381102,1570.18359375,1,51,0,Lambayeque,1,5,2021,16.0
01774613811,0177461381103,1562.0833333333333,0,66,0,Lambayeque,1,5,2021,16.0
01774613811,0177461381104,0.0,1,18,0,Lambayeque,3,3,2021,11.0
01774701412,0177470141201,800.8333333333334,0,24,1,Lambayeque,1,3,2021,8.0
01774701412,0177470141202,0.0,1,28,0,Lambayeque,3,3,2021,8.0
01774701422,0177470142201,670.25,0,23,1,Lambayeque,1,3,2021,11.0
01774701422,0177470142202,0.0,1,22,0,Lambayeque,3,2,2021,0.0
01774701422,0177470142205,935.983642578125,0,16,1,Lambayeque,1,3,2021,7.0
01774701422,0177470142206,0.0,1,15,0,Lambayeque,3,3,2021,9.0
01774706211,0177470621101,783.3333333333334,1,55,0,Lambayeque,1,2,2021,0.0
01774708411,0177470841101,1344.41748046875,0,31,1,Lambayeque,1,2,2021,0.0
01774708411,0177470841102,0.0,1,29,0,Lambayeque,3,3,2021,11.0
01774708411,0177470841104,0.0,1,36,0,Lambayeque,2,3,2021,11.0
01774713111,0177471311101,1145.25,0,47,1,Lambayeque,1,3,2021,11.0
01774713111,0177471311102,0.0,1,38,0,Lambayeque,3,3,2021,9.0
01774713111,0177471311103,0.0,0,18,0,Lambayeque,3,3,2021,11.0
01774715511,0177471551101,1568.5714518229167,0,39,1,Lambayeque,1,3,2021,8.0
01774715511,0177471551102,967.1747233072916,1,33,1,Lambayeque,1,4,2021,14.0
01774715511,0177471551103,0.0,0,15,0,Lambayeque,3,3,2021,10.0
01774720211,0177472021101,1037.25,0,36,1,Lambayeque,1,3,2021,8.0
01774720211,0177472021102,0.0,1,31,0,Lambayeque,3,3,2021,7.0
01774801711,0177480171101,237.58333333333334,1,72,0,Lambayeque,1,2,2021,4.0
01774801711,0177480171102,249.27530924479166,1,43,1,Lambayeque,1,4,2021,14.0
01774801711,0177480171103,742.108642578125,1,46,1,Lambayeque,1,4,2021,16.0
01774801711,0177480171104,2804.1236979166665,0,49,0,Lambayeque,1,5,2021,16.0
01774803811,0177480381101,727.4166666666666,0,38,1,Lambayeque,1,4,2021,13.0
01774803811,0177480381102,0.0,1,72,0,Lambayeque,3,3,2021,7.0
01774808011,0177480801101,0.0,0,70,0,Lambayeque,3,4,2021,16.0
01774808011,0177480801102,712.6666666666666,1,35,1,Lambayeque,1,3,2021,9.0
01774810111,0177481011101,0.0,0,35,0,Lambayeque,3,4,2021,12.0
01774810111,0177481011102,1087.30078125,1,34,0,Lambayeque,1,5,2021,16.0
01774812211,0177481221101,0.0,1,76,0,Lambayeque,3,2,2021,0.0
01774812211,0177481221102,35.5,1,57,1,Lambayeque,1,4,2021,14.0
01774812211,0177481221103,2373.115478515625,1,51,0,Lambayeque,1,5,2021,16.0
01774812211,0177481221104,3240.1180013020835,0,43,0,Lambayeque,1,4,2021,12.0
01774814311,0177481431101,760.9166666666666,1,77,1,Lambayeque,1,2,2021,2.0
01774814311,0177481431102,147.83333333333334,1,53,1,Lambayeque,1,3,2021,11.0
01774814311,0177481431103,0.0,0,17,0,Lambayeque,3,3,2021,11.0
01774814311,0177481431104,0.0,1,47,0,Lambayeque,3,3,2021,11.0
01774814311,0177481431105,78.83333333333333,0,25,1,Lambayeque,1,5,2021,16.0
01774900111,0177490011101,1378.0992838541667,0,61,0,Lambayeque,1,2,2021,5.0
01774900111,0177490011102,422.75,1,61,1,Lambayeque,1,3,2021,11.0
01774902211,0177490221101,1694.6500651041667,0,64,0,Lambayeque,1,3,2021,11.0
01774902211,0177490221102,0.0,1,54,0,Lambayeque,3,4,2021,14.0
01774902211,0177490221103,3859.2062174479165,0,25,0,Lambayeque,1,5,2021,16.0
01774902211,0177490221104,0.0,1,32,0,Lambayeque,3,4,2021,15.0
01774904311,0177490431101,2108.7750651041665,0,50,0,Lambayeque,1,3,2021,11.0
01774904311,0177490431102,0.0,1,44,0,Lambayeque,3,3,2021,8.0
01774904311,0177490431103,0.0,1,16,0,Lambayeque,3,3,2021,10.0
01774908511,0177490851101,0.0,0,81,1,Lambayeque,1,2,2021,3.0
01774908511,0177490851102,435.0833333333333,1,73,1,Lambayeque,1,1,2021,
01774910611,0177491061101,1185.75,0,55,1,Lambayeque,1,3,2021,8.0
01774910611,0177491061102,0.0,1,57,0,Lambayeque,3,2,2021,6.0
01774910611,0177491061103,0.0,1,30,0,Lambayeque,3,2,2021,0.0
01774912611,0177491261101,391.8333333333333,1,48,1,Lambayeque,1,2,2021,0.0
01774912611,0177491261102,0.0,0,21,0,Lambayeque,3,1,2021,
01775003211,0177500321101,2136.6923828125,0,39,0,Lambayeque,1,3,2021,11.0
01775003211,0177500321102,0.0,1,32,0,Lambayeque,3,2,2021,0.0
01775003211,0177500321103,0.0,0,14,0,Lambayeque,3,3,2021,8.0
01775005111,0177500511101,618.6666666666666,0,49,1,Lambayeque,1,3,2021,11.0
01775005111,0177500511102,145.91666666666666,1,41,1,Lambayeque,1,4,2021,14.0
01775005111,0177500511103,383.8181966145833,0,19,1,Lambayeque,1,3,2021,11.0
01775006912,0177500691201,391.9885660807292,0,80,1,Lambayeque,1,2,2021,5.0
01775006922,0177500692201,2352.6697591145835,0,25,1,Lambayeque,1,3,2021,11.0
01775006922,0177500692202,93.41666666666667,1,25,1,Lambayeque,1,4,2021,14.0
01775008711,0177500871101,931.3085123697916,1,62,1,Lambayeque,1,4,2021,12.0
01775010611,0177501061101,3042.8919270833335,1,36,0,Lambayeque,1,5,2021,17.0
01775010611,0177501061102,0.0,0,17,0,Lambayeque,3,5,2021,12.0
01775010611,0177501061105,629.8058268229166,0,50,1,Lambayeque,1,2,2021,0.0
01775012411,0177501241101,590.25,1,37,1,Lambayeque,1,3,2021,11.0
01775012411,0177501241102,0.0,1,16,0,Lambayeque,3,3,2021,9.0
01775100311,0177510031101,730.0447998046875,1,43,0,Lambayeque,1,3,2021,11.0
01775100311,0177510031102,966.0787760416666,1,24,1,Lambayeque,1,4,2021,14.0
01775103612,0177510361201,1008.0602213541666,0,34,1,Lambayeque,1,3,2021,8.0
01775103612,0177510361202,868.0,1,27,1,Lambayeque,1,3,2021,11.0
01775103612,0177510361205,0.0,1,74,0,Lambayeque,3,1,2021,
01775103622,0177510362201,1008.0602213541666,0,43,1,Lambayeque,1,3,2021,11.0
01775103622,0177510362202,807.4166666666666,1,32,1,Lambayeque,1,3,2021,8.0
01775105211,0177510521101,2235.5423990885415,0,44,1,Lambayeque,1,3,2021,7.0
01775105211,0177510521102,1786.57177734375,1,37,1,Lambayeque,1,2,2021,0.0
01775105211,0177510521103,415.1666666666667,1,15,1,Lambayeque,1,2,2021,0.0
01775105211,0177510521106,0.0,1,20,0,Lambayeque,3,2,2021,0.0
01775105211,0177510521107,2235.5423990885415,0,22,1,Lambayeque,1,3,2021,9.0
01775106911,0177510691101,1365.071044921875,0,50,1,Lambayeque,1,2,2021,0.0
01775106911,0177510691102,0.0,1,44,0,Lambayeque,3,2,2021,0.0
01775106911,0177510691103,1004.46630859375,1,22,1,Lambayeque,1,3,2021,11.0
01775106911,0177510691104,0.0,0,19,0,Lambayeque,3,3,2021,9.0
01775106911,0177510691105,0.0,0,17,0,Lambayeque,3,3,2021,7.0
01775106911,0177510691106,315.02935791015625,0,15,1,Lambayeque,1,2,2021,0.0
01775110211,0177511021101,1015.0,0,31,1,Lambayeque,1,3,2021,7.0
01775110211,0177511021102,797.25,1,24,1,Lambayeque,1,3,2021,11.0
01775111811,0177511181101,613.25,0,83,1,Lambayeque,1,2,2021,5.0
01775111811,0177511181102,0.0,1,75,0,Lambayeque,3,1,2021,
01775200611,0177520061101,0.0,0,79,0,Lambayeque,3,2,2021,3.0
01775200611,0177520061102,360.0,1,65,1,Lambayeque,1,2,2021,4.0
01775202511,0177520251101,0.0,1,61,0,Lambayeque,3,2,2021,3.0
01775202511,0177520251102,442.21885172526044,0,58,1,Lambayeque,1,3,2021,11.0
01775206411,0177520641101,0.0,0,71,0,Lambayeque,3,2,2021,2.0
01775206411,0177520641102,0.0,1,74,0,Lambayeque,3,1,2021,
01775208411,0177520841101,934.7191569010416,0,30,1,Lambayeque,1,3,2021,11.0
01775208411,0177520841102,0.0,1,27,0,Lambayeque,3,3,2021,11.0
01775210311,0177521031101,305.63889567057294,1,79,1,Lambayeque,1,1,2021,
01775212411,0177521241101,0.0,0,47,0,Lambayeque,3,4,2021,14.0
01775212411,0177521241102,2537.8819986979165,1,49,0,Lambayeque,1,5,2021,16.0
01775212411,0177521241103,1177.5033365885417,0,19,1,Lambayeque,1,5,2021,12.0
01775303311,0177530331101,813.4166666666666,1,64,1,Lambayeque,1,2,2021,5.0
01775303411,0177530341101,1125.25,0,74,1,Lambayeque,1,2,2021,3.0
01775303411,0177530341102,0.0,1,36,1,Lambayeque,1,3,2021,11.0
01775303511,0177530351101,675.9166666666666,0,60,1,Lambayeque,1,2,2021,5.0
01775303511,0177530351102,0.0,1,48,0,Lambayeque,3,2,2021,0.0
01775303511,0177530351103,0.0,0,19,1,Lambayeque,1,4,2021,12.0
01775303511,0177530351104,0.0,1,15,1,Lambayeque,1,3,2021,9.0
01775303611,0177530361101,656.5,0,70,1,Lambayeque,1,2,2021,2.0
01775322011,0177532201101,129.25,0,81,1,Lambayeque,1,2,2021,1.0
01775322011,0177532201102,0.0,1,66,0,Lambayeque,3,3,2021,11.0
01775322011,0177532201103,0.0,0,17,0,Lambayeque,3,3,2021,11.0
01775322111,0177532211101,0.0,1,38,0,Lambayeque,3,2,2021,0.0
